#sp   rion       Nb        pii      Viw
365 4.191671 1.151223 0.02344263 -215.406
366 4.453254 1.091150 0.02444194 -214.993
367 4.453565 1.091202 0.02443600 -215.152
368 4.334543 1.193169 0.02388187 -229.429
369 4.334347 1.192039 0.02388448 -229.125
370 4.332512 1.193363 0.02388255 -229.743
371 4.292776 1.202190 0.02190106 -208.698
372 4.332957 1.193526 0.02387666 -229.164
373 4.333487 1.193168 0.02388690 -229.472
374 4.121768 1.271639 0.02097285 -202.165
375 4.123018 1.271213 0.02095057 -202.167
376 4.123833 1.268842 0.02098029 -201.893
377 4.121293 1.272202 0.02097676 -201.923
378 4.122952 1.268981 0.02096390 -201.628
379 4.121635 1.272814 0.02098060 -202.160
380 4.123585 1.269649 0.02096668 -201.901
381 4.123399 1.267790 0.02096628 -201.721
382 4.254309 0.880536 0.02102023 -209.688
383 4.121257 1.270377 0.02095456 -201.768
384 4.121071 1.270305 0.02095673 -201.832
385 4.254238 0.885622 0.02100931 -209.659
386 4.122730 1.270700 0.02095984 -201.904
387 4.253842 0.885369 0.02105124 -209.661
388 4.122877 1.268939 0.02095530 -201.588
389 4.154946 1.030511 0.01955460 -201.285
390 4.193021 0.856950 0.01920416 -201.081
391 4.193053 0.853581 0.01918903 -200.952
392 4.154311 1.031633 0.01954686 -200.961
393 4.192687 0.854760 0.01918572 -201.451
394 4.192655 0.852143 0.01918032 -201.538
395 4.063600 1.111792 0.01668597 -197.442
396 4.192711 0.854770 0.01917677 -201.355
397 4.195311 0.851572 0.01918763 -201.441
398 4.472154 0.700861 0.01874124 -201.369
399 4.472558 0.698634 0.01872330 -201.005
400 4.471750 0.697672 0.01873086 -201.077
401 4.474046 0.692451 0.01875015 -201.392
402 4.648389 0.187816 0.02116764 -212.121
403 4.472197 0.694690 0.01873730 -201.524
404 4.472268 0.694923 0.01874299 -201.350
405 4.470768 0.696455 0.01873352 -201.242
406 4.202645 0.778334 0.01839090 -208.537
407 4.200284 0.781573 0.01839298 -208.530
408 4.204289 0.778472 0.01841135 -208.265
409 3.895913 0.991473 0.01662668 -190.930
410 3.895952 0.991293 0.01661133 -190.993
411 3.894375 0.991570 0.01661351 -190.744
412 4.180995 0.675390 0.01698243 -206.480
413 4.181409 0.676410 0.01698115 -206.752
414 4.167083 0.720586 0.01692113 -219.305
415 3.968301 0.957532 0.01655456 -223.727
416 4.055183 0.815809 0.01748848 -213.067
417 3.967927 0.960459 0.01655603 -224.066
418 3.964510 1.212345 0.01810100 -211.741
419 3.965241 1.213375 0.01813273 -211.677
420 3.759580 1.137403 0.01700305 -204.150
421 3.761012 1.138543 0.01702517 -204.737
422 3.761558 1.136266 0.01700739 -204.713
423 3.676075 1.095748 0.01412930 -205.607
424 3.675074 1.095306 0.01413979 -205.294
425 3.676668 1.095598 0.01414696 -205.790
426 3.675356 1.097030 0.01413387 -205.535
427 3.616283 1.101284 0.01157115 -192.026
428 3.618963 1.101815 0.01161499 -192.531
